<<<<<<< HEAD
DocType: Vehicle Log,Service Detail,Dados de Serviço
DocType: BOM,Item Description,Descrição do Item
DocType: Student Sibling,Student Sibling,Irmão/Irmã do Estudante
DocType: Purchase Invoice,Is Recurring,É Recorrente
DocType: Purchase Invoice,Supplied Items,Itens Fornecidos
DocType: Student,STUD.,ESTUD.
DocType: Production Order,Qty To Manufacture,Qtd Para Fabrico
DocType: Email Digest,New Income,Novo Rendimento
DocType: School Settings,School Settings,Configurações Escolares
DocType: School Settings,School Settings,Configurações Escolares
DocType: Buying Settings,Maintain same rate throughout purchase cycle,Manter a mesma taxa durante todo o ciclo de compra
DocType: Opportunity Item,Opportunity Item,Item de Oportunidade
,Student and Guardian Contact Details,Student and Guardian Detalhes de Contato
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +51,Row {0}: For supplier {0} Email Address is required to send email,Linha {0}: É necessário o Endereço de Email para o fornecedor {0} para poder enviar o email
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +72,Temporary Opening,Abertura Temporária
,Employee Leave Balance,Balanço de Licenças do Funcionário
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +147,Balance for Account {0} must always be {1},O Saldo da Conta {0} deve ser sempre {1}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +178,Valuation Rate required for Item in row {0},É necessária a Taxa de Avaliação para o Item na linha {0}
DocType: Supplier Scorecard,Scorecard Actions,Ações do Scorecard
apps/erpnext/erpnext/utilities/user_progress.py +123,Example: Masters in Computer Science,Exemplo: Mestrado em Ciência de Computadores
DocType: Purchase Invoice,Rejected Warehouse,Armazém Rejeitado
DocType: GL Entry,Against Voucher,No Voucher
DocType: Item,Default Buying Cost Center,Centro de Custo de Compra Padrão
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +6,"To get the best out of ERPNext, we recommend that you take some time and watch these help videos.","Para aproveitar melhor ERPNext, recomendamos que use algum tempo a assistir a estes vídeos de ajuda."
apps/erpnext/erpnext/accounts/page/pos/pos.js +74, to ,a
DocType: Supplier Quotation Item,Lead Time in days,Chegada ao Armazém em dias
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +58,Accounts Payable Summary,Resumo das Contas a Pagar
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +337,Payment of salary from {0} to {1},O pagamento do salário de {0} para {1}
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +213,Not authorized to edit frozen Account {0},Não está autorizado a editar a Conta congelada {0}
DocType: Journal Entry,Get Outstanding Invoices,Obter Faturas Pendentes
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +70,Sales Order {0} is not valid,A Ordem de Vendas {0} não é válida
DocType: Supplier Scorecard,Warn for new Request for Quotations,Avise o novo pedido de citações
apps/erpnext/erpnext/utilities/activation.py +91,Purchase orders help you plan and follow up on your purchases,As ordens de compra ajudá-lo a planejar e acompanhar suas compras
apps/erpnext/erpnext/setup/doctype/company/company.py +222,"Sorry, companies cannot be merged","Desculpe, mas as empresas não podem ser unidas"
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +167,"The total Issue / Transfer quantity {0} in Material Request {1}  \
							cannot be greater than requested quantity {2} for Item {3}",A quantidade total da Emissão / Transferência {0} no Pedido de Material {1} \ não pode ser maior do que a quantidade pedida {2} para o Item {3}
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +188,Small,Pequeno
DocType: Employee,Employee Number,Número de Funcionário/a
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +65,Case No(s) already in use. Try from Case No {0},O Processo Nr. (s) já está a ser utilizado. Tente a partir do Processo Nr. {0}
DocType: Project,% Completed,% Concluído
,Invoiced Amount (Exculsive Tax),Montante Faturado (Taxa Exclusiva)
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +14,Item 2,Item 2
DocType: Supplier,SUPP-,SUPP-
DocType: Training Event,Training Event,Evento de Formação
DocType: Item,Auto re-order,Voltar a Pedir Autom.
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.py +59,Total Achieved,Total Alcançado
DocType: Employee,Place of Issue,Local de Emissão
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +92,Contract,Contrato
DocType: Email Digest,Add Quote,Adicionar Cotação
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +868,UOM coversion factor required for UOM: {0} in Item: {1},Fator de conversão de UNID necessário para a UNID: {0} no Item: {1}
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +92,Indirect Expenses,Despesas Indiretas
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +83,Row {0}: Qty is mandatory,Linha {0}: É obrigatório colocar a qtd
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +8,Agriculture,Agricultura
apps/erpnext/erpnext/accounts/page/pos/pos.js +759,Sync Master Data,Sincronização de Def. de Dados
apps/erpnext/erpnext/utilities/user_progress.py +92,Your Products or Services,Os seus Produtos ou Serviços
DocType: Mode of Payment,Mode of Payment,Modo de Pagamento
apps/erpnext/erpnext/stock/doctype/item/item.py +178,Website Image should be a public file or website URL,O Website de Imagem deve ser um ficheiro público ou um URL de website
DocType: Student Applicant,AP,AP
DocType: Purchase Invoice Item,BOM,LDM
apps/erpnext/erpnext/setup/doctype/item_group/item_group.js +37,This is a root item group and cannot be edited.,Este é um item principal e não pode ser editado.
DocType: Journal Entry Account,Purchase Order,Ordem de Compra
DocType: Vehicle,Fuel UOM,UNID de Combust.
DocType: Warehouse,Warehouse Contact Info,Informações de Contacto do Armazém
DocType: Payment Entry,Write Off Difference Amount,Liquidar Montante de Diferença
DocType: Purchase Invoice,Recurring Type,Tipo Recorrente
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +410,"{0}: Employee email not found, hence email not sent","{0}: Não foi encontrado o email do funcionário, portanto, o email  não será enviado"
DocType: Item,Foreign Trade Details,Detalhes Comércio Exterior
DocType: Email Digest,Annual Income,Rendimento Anual
DocType: Serial No,Serial No Details,Dados de Nr. de Série
DocType: Purchase Invoice Item,Item Tax Rate,Taxa Fiscal do Item
DocType: Student Group Student,Group Roll Number,Número de rolo de grupo
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +145,"For {0}, only credit accounts can be linked against another debit entry","Para {0}, só podem ser ligadas contas de crédito noutro registo de débito"
apps/erpnext/erpnext/projects/doctype/project/project.py +73,Total of all task weights should be 1. Please adjust weights of all Project tasks accordingly,O total de todos os pesos da tarefa deve ser 1. Por favor ajuste os pesos de todas as tarefas do Projeto em conformidade
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +576,Delivery Note {0} is not submitted,A Guia de Remessa {0} não foi enviada
apps/erpnext/erpnext/stock/get_item_details.py +151,Item {0} must be a Sub-contracted Item,O Item {0} deve ser um Item Subcontratado
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +43,Capital Equipments,Bens de Equipamentos
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +33,"Pricing Rule is first selected based on 'Apply On' field, which can be Item, Item Group or Brand.","A Regra de Fixação de Preços é selecionada primeiro com base no campo ""Aplicar Em"", que pode ser um Item, Grupo de Itens ou Marca."
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +215,Please set the Item Code first,Defina primeiro o código do item
DocType: Hub Settings,Seller Website,Website do Vendedor
DocType: Item,ITEM-,ITEM-
apps/erpnext/erpnext/controllers/selling_controller.py +148,Total allocated percentage for sales team should be 100,A percentagem total atribuída à equipa de vendas deve ser de 100
DocType: Sales Invoice Item,Edit Description,Editar Descrição
,Team Updates,equipe Updates
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +885,For Supplier,Para o Fornecedor
DocType: Account,Setting Account Type helps in selecting this Account in transactions.,Definir o Tipo de Conta ajuda na seleção desta Conta em transações.
DocType: Purchase Invoice,Grand Total (Company Currency),Total Geral (Moeda da Empresa)
apps/erpnext/erpnext/accounts/doctype/cheque_print_template/cheque_print_template.js +9,Create Print Format,Criar Formato de Impressão
apps/erpnext/erpnext/utilities/bot.py +39,Did not find any item called {0},Não foi encontrado nenhum item denominado {0}
DocType: Supplier Scorecard Criteria,Criteria Formula,Fórmula Critérios
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +42,Total Outgoing,Total de Saída
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +47,"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","Só pode haver uma Condição de Regra de Envio com 0 ou valor em branco para ""Valor Para"""
DocType: Authorization Rule,Transaction,Transação
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +27,Note: This Cost Center is a Group. Cannot make accounting entries against groups.,Nota: Este Centro de Custo é um Grupo. Não pode efetuar registos contabilísticos em grupos.
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +54,Child warehouse exists for this warehouse. You can not delete this warehouse.,Existe um armazém secundário para este armazém. Não pode eliminar este armazém.
DocType: Item,Website Item Groups,Website de Grupos de Itens
DocType: Purchase Invoice,Total (Company Currency),Total (Moeda da Empresa)
apps/erpnext/erpnext/stock/utils.py +200,Serial number {0} entered more than once,O número de série {0} foi introduzido mais do que uma vez
DocType: Depreciation Schedule,Journal Entry,Lançamento Contabilístico
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +140,{0} items in progress,{0} itens em progresso
DocType: Workstation,Workstation Name,Nome do Posto de Trabalho
DocType: Grading Scale Interval,Grade Code,Classe de Código
DocType: POS Item Group,POS Item Group,Grupo de Itens POS
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +17,Email Digest:,Email de Resumo:
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +580,BOM {0} does not belong to Item {1},A LDM {0} não pertence ao Item {1}
DocType: Sales Partner,Target Distribution,Objetivo de Distribuição
DocType: Salary Slip,Bank Account No.,Conta Bancária Nr.
DocType: Naming Series,This is the number of the last created transaction with this prefix,Este é o número da última transacção criada com este prefixo
DocType: Supplier Scorecard,"Scorecard variables can be used, as well as:
{total_score} (the total score from that period),
{period_number} (the number of periods to present day)
","As variáveis do Scorecard podem ser usadas, bem como: {total_score} (a pontuação total desse período), {period_number} (o número de períodos até hoje)"
DocType: Quality Inspection Reading,Reading 8,Leitura 8
DocType: Sales Partner,Agent,Agente
DocType: Purchase Invoice,Taxes and Charges Calculation,Cálculo de Impostos e Encargos
DocType: Accounts Settings,Book Asset Depreciation Entry Automatically,Entrada de Depreciação de Ativos do Livro Automaticamente
DocType: Accounts Settings,Book Asset Depreciation Entry Automatically,Entrada de Depreciação de Ativos do Livro Automaticamente
DocType: BOM Operation,Workstation,Posto de Trabalho
DocType: Request for Quotation Supplier,Request for Quotation Supplier,Solicitação de Cotação de Fornecedor
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +145,Hardware,Hardware
DocType: Sales Order,Recurring Upto,Recorrente Até
DocType: Attendance,HR Manager,Gestor de RH
apps/erpnext/erpnext/accounts/party.py +175,Please select a Company,"Por favor, selecione uma Empresa"
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +83,Privilege Leave,Licença Especial
DocType: Purchase Invoice,Supplier Invoice Date,Data de Fatura de Fornecedor
apps/erpnext/erpnext/templates/includes/product_page.js +18,per,por
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +90,You need to enable Shopping Cart,É preciso ativar o Carrinho de Compras
DocType: Payment Entry,Writeoff,Liquidar
DocType: Appraisal Template Goal,Appraisal Template Goal,Objetivo do Modelo de Avaliação
DocType: Salary Component,Earning,Remuneração
DocType: Supplier Scorecard,Scoring Criteria,Critérios de pontuação
DocType: Purchase Invoice,Party Account Currency,Moeda da Conta da Parte
,BOM Browser,Navegador da LDM
apps/erpnext/erpnext/templates/emails/training_event.html +13,Please update your status for this training event,Atualize seu status para este evento de treinamento
DocType: Purchase Taxes and Charges,Add or Deduct,Adicionar ou Subtrair
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +82,Overlapping conditions found between:,Foram encontradas condições sobrepostas entre:
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +187,Against Journal Entry {0} is already adjusted against some other voucher,O Lançamento Contabilístico {0} já está relacionado com outro voucher
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +68,Total Order Value,Valor Total do Pedido
apps/erpnext/erpnext/demo/setup/setup_data.py +325,Food,Comida
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +51,Ageing Range 3,Faixa de Idade 3
DocType: Maintenance Schedule Item,No of Visits,Nº de Visitas
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +165,Maintenance Schedule {0} exists against {1},O Cronograma de Manutenção {0} existe contra {1}
apps/erpnext/erpnext/schools/doctype/student_applicant/student_applicant.js +32,Enrolling student,estudante de inscrição
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +33,Currency of the Closing Account must be {0},A Moeda da Conta de Encerramento deve ser {0}
apps/erpnext/erpnext/hr/doctype/appraisal_template/appraisal_template.py +21,Sum of points for all goals should be 100. It is {0},A soma dos pontos para todos os objetivos deve ser 100. É {0}
DocType: Project,Start and End Dates,Datas de início e Término
,Delivered Items To Be Billed,Itens Entregues a Serem Cobrados
apps/erpnext/erpnext/manufacturing/doctype/bom/bom_item_preview.html +16,Open BOM {0},Abrir BOM {0}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +60,Warehouse cannot be changed for Serial No.,O Armazém não pode ser modificado pelo Nr. de Série
DocType: Authorization Rule,Average Discount,Desconto Médio
DocType: Purchase Invoice Item,UOM,UNID
DocType: Rename Tool,Utilities,Utilitários
DocType: Purchase Invoice Item,Accounting,Contabilidade
DocType: Employee,EMP/,EMP/
apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js +113,Please select batches for batched item ,Selecione lotes para itens em lotes
DocType: Asset,Depreciation Schedules,Cronogramas de Depreciação
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +89,Application period cannot be outside leave allocation period,O período do pedido não pode estar fora do período de atribuição de licença
DocType: Activity Cost,Projects,Projetos
DocType: Payment Request,Transaction Currency,Moeda de Transação
apps/erpnext/erpnext/controllers/buying_controller.py +25,From {0} | {1} {2},De {0} | {1} {2}
DocType: Production Order Operation,Operation Description,Descrição da Operação
DocType: Item,Will also apply to variants,Será também aplicável às variantes
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +34,Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,Não é possível alterar a Data de Início do Ano Fiscal  e Data de Término do Ano Fiscal pois o Ano Fiscal foi guardado.
DocType: Quotation,Shopping Cart,Carrinho de Compras
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +42,Avg Daily Outgoing,Saída Diária Média
DocType: POS Profile,Campaign,Campanha
DocType: Supplier,Name and Type,Nome e Tipo
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +64,Approval Status must be 'Approved' or 'Rejected',"O Estado de Aprovação deve ser ""Aprovado"" ou ""Rejeitado"""
DocType: Purchase Invoice,Contact Person,Contactar Pessoa
apps/erpnext/erpnext/projects/doctype/task/task.py +37,'Expected Start Date' can not be greater than 'Expected End Date',"A ""Data de Início Esperada"" não pode ser mais recente que a ""Data de Término Esperada"""
DocType: Course Scheduling Tool,Course End Date,Data de Término do Curso
DocType: Holiday List,Holidays,Férias
DocType: Sales Order Item,Planned Quantity,Quantidade Planeada
DocType: Purchase Invoice Item,Item Tax Amount,Montante da Taxa do Item
DocType: Item,Maintain Stock,Manter Stock
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +212,Stock Entries already created for Production Order ,O Registo de Stock já foi criado para o Pedido de Produção
DocType: Employee,Prefered Email,Email Preferido
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +33,Net Change in Fixed Asset,Variação Líquida no Ativo Imobilizado
DocType: Leave Control Panel,Leave blank if considered for all designations,Deixe em branco se for para todas as designações
apps/erpnext/erpnext/controllers/accounts_controller.py +663,Charge of type 'Actual' in row {0} cannot be included in Item Rate,"A cobrança do tipo ""Real"" na linha {0} não pode ser incluída no preço do Item"
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +350,Max: {0},Máx.: {0}
apps/erpnext/erpnext/projects/report/daily_timesheet_summary/daily_timesheet_summary.py +24,From Datetime,Data e Hora De
DocType: Email Digest,For Company,Para a Empresa
apps/erpnext/erpnext/config/support.py +17,Communication log.,Registo de comunicação.
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +193,"Request for Quotation is disabled to access from portal, for more check portal settings.","A Solicitação de Cotação é desativada para o acesso a partir do portal, para saber mais vá às definições do portal."
DocType: Supplier Scorecard Scoring Variable,Supplier Scorecard Scoring Variable,Variável de pontuação do Scorecard do fornecedor
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +74,Buying Amount,Montante de Compra
DocType: Sales Invoice,Shipping Address Name,Nome de Endereço de Envio
apps/erpnext/erpnext/accounts/doctype/account/account.js +58,Chart of Accounts,Plano de Contas
DocType: Material Request,Terms and Conditions Content,Conteúdo de Termos e Condições
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +555,cannot be greater than 100,não pode ser maior do que 100
apps/erpnext/erpnext/stock/doctype/item/item.py +686,Item {0} is not a stock Item,O Item {0} não é um item de stock
DocType: Maintenance Visit,Unscheduled,Sem Marcação
DocType: Employee,Owned,Pertencente
DocType: Salary Detail,Depends on Leave Without Pay,Depende da Licença Sem Vencimento
DocType: Pricing Rule,"Higher the number, higher the priority","Quanto maior o número, maior a prioridade"
,Purchase Invoice Trends,Tendências de Fatura de Compra
DocType: Employee,Better Prospects,Melhores Perspetivas
apps/erpnext/erpnext/stock/doctype/batch/batch.py +114,"Row #{0}: The batch {1} has only {2} qty. Please select another batch which has {3} qty available or split the row into multiple rows, to deliver/issue from multiple batches","Linha # {0}: O lote {1} tem apenas {2} qty. Selecione outro lote com {3} qty disponível ou dividido a linha em várias linhas, para entregar / emitir de vários lotes"
DocType: Vehicle,License Plate,Matrícula
DocType: Appraisal,Goals,Objetivos
DocType: Warranty Claim,Warranty / AMC Status,Garantia / Estado CMA
,Accounts Browser,Navegador de Contas
DocType: Payment Entry Reference,Payment Entry Reference,Referência de Registo de Pagamento
DocType: GL Entry,GL Entry,Registo GL
DocType: HR Settings,Employee Settings,Definições de Funcionário
,Batch-Wise Balance History,Histórico de Saldo em Lote
apps/erpnext/erpnext/accounts/doctype/cheque_print_template/cheque_print_template.js +73,Print settings updated in respective print format,As definições de impressão estão atualizadas no respectivo formato de impressão
DocType: Package Code,Package Code,Código pacote
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +96,Apprentice,Aprendiz
DocType: Purchase Invoice,Company GSTIN,Empresa GSTIN
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +103,Negative Quantity is not allowed,Não são permitidas Quantidades Negativas
DocType: Purchase Invoice Item,"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","O dado da tabela de imposto obtido a partir do definidor de item como uma string e armazenado neste campo.
 Utilizado para Impostos e Encargos"
DocType: Supplier Scorecard Period,SSC-,SSC-
apps/erpnext/erpnext/hr/doctype/employee/employee.py +154,Employee cannot report to himself.,O Funcionário não pode reportar-se a si mesmo.
DocType: Account,"If the account is frozen, entries are allowed to restricted users.","Se a conta está congelada, só são permitidos registos a utilizadores restritos."
DocType: Email Digest,Bank Balance,Saldo Bancário
apps/erpnext/erpnext/accounts/party.py +238,Accounting Entry for {0}: {1} can only be made in currency: {2},O Lançamento Contabilístico para {0}: {1} só pode ser criado na moeda: {2}
DocType: Job Opening,"Job profile, qualifications required etc.","Perfil de emprego, qualificações exigidas, etc."
DocType: Journal Entry Account,Account Balance,Saldo da Conta
apps/erpnext/erpnext/config/accounts.py +185,Tax Rule for transactions.,Regra de Impostos para transações.
DocType: Rename Tool,Type of document to rename.,Tipo de documento a que o nome será alterado.
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +53,{0} {1}: Customer is required against Receivable account {2},{0} {1}: É necessário o cliente nas contas A Receber {2}
DocType: Purchase Invoice,Total Taxes and Charges (Company Currency),Total de Impostos e Taxas (Moeda da Empresa)
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +60,Show unclosed fiscal year's P&L balances,Mostrar saldos P&L de ano fiscal não encerrado
DocType: Shipping Rule,Shipping Account,Conta de Envio
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +92,{0} {1}: Account {2} is inactive,{0} {1}: A Conta {2} está inativa
apps/erpnext/erpnext/utilities/activation.py +82,Make Sales Orders to help you plan your work and deliver on-time,Faça Ordens de vendas para ajudar a planear o seu trabalho e entregar dentro do prazo
DocType: Quality Inspection,Readings,Leituras
DocType: Stock Entry,Total Additional Costs,Total de Custos Adicionais
DocType: Course Schedule,SH,SH
DocType: BOM,Scrap Material Cost(Company Currency),Custo de Material de Sucata (Moeda da Empresa)
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +57,Sub Assemblies,Submontagens
DocType: Asset,Asset Name,Nome do Ativo
DocType: Project,Task Weight,Peso da Tarefa
DocType: Shipping Rule Condition,To Value,Ao Valor
DocType: Asset Movement,Stock Manager,Gestor de Stock
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +144,Source warehouse is mandatory for row {0},É obrigatório colocar o armazém de origem para a linha {0}
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.js +809,Packing Slip,Nota Fiscal
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +110,Office Rent,Alugar Escritório
apps/erpnext/erpnext/config/setup.py +111,Setup SMS gateway settings,Configurar definições de portal de SMS
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.js +60,Import Failed!,Falha ao Importar!
apps/erpnext/erpnext/public/js/templates/address_list.html +20,No address added yet.,Ainda não foi adicionado nenhum endereço.
DocType: Workstation Working Hour,Workstation Working Hour,Horário de Posto de Trabalho
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +116,Analyst,Analista
DocType: Item,Inventory,Inventário
DocType: Item,Sales Details,Dados de Vendas
DocType: Quality Inspection,QI-,QI-
DocType: Opportunity,With Items,Com Itens
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +37,In Qty,Em Qtd
DocType: School Settings,Validate Enrolled Course for Students in Student Group,Validar curso matriculado para alunos do grupo estudantil
DocType: Notification Control,Expense Claim Rejected,Reembolso de Despesas Rejeitado
DocType: Item,Item Attribute,Atributo do Item
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +138,Government,Governo
apps/erpnext/erpnext/hr/doctype/vehicle_log/vehicle_log.py +40,Expense Claim {0} already exists for the Vehicle Log,O Relatório de Despesas {0} já existe no Registo de Veículo
apps/erpnext/erpnext/public/js/setup_wizard.js +59,Institute Name,Nome do Instituto
apps/erpnext/erpnext/hr/doctype/employee_loan/employee_loan.py +117,Please enter repayment Amount,"Por favor, indique reembolso Valor"
apps/erpnext/erpnext/config/stock.py +300,Item Variants,Variantes do Item
DocType: Company,Services,Serviços
DocType: HR Settings,Email Salary Slip to Employee,Enviar Email de Folha de Pagamento a um Funcionário
DocType: Cost Center,Parent Cost Center,Centro de Custo Principal
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +1002,Select Possible Supplier,Selecione Fornecedor Possível
DocType: Sales Invoice,Source,Fonte
apps/erpnext/erpnext/templates/pages/projects.html +31,Show closed,Mostrar encerrado
DocType: Leave Type,Is Leave Without Pay,É uma Licença Sem Vencimento
apps/erpnext/erpnext/stock/doctype/item/item.py +236,Asset Category is mandatory for Fixed Asset item,É obrigatório colocar a Categoria Ativo para um item de Ativo Imobilizado
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +145,No records found in the Payment table,Não foram encontrados nenhuns registos na tabela Pagamento
apps/erpnext/erpnext/schools/utils.py +19,This {0} conflicts with {1} for {2} {3},Este/a {0} entra em conflito com {1} por {2} {3}
DocType: Student Attendance Tool,Students HTML,HTML de Estudantes
DocType: POS Profile,Apply Discount,Aplicar Desconto
DocType: GST HSN Code,GST HSN Code,Código GST HSN
DocType: Employee External Work History,Total Experience,Experiência total
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html +70,Open Projects,Abrir Projetos
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +286,Packing Slip(s) cancelled,Nota(s) Fiscal(ais) cancelada(s)
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +31,Cash Flow from Investing,Fluxo de Caixa de Investimentos
DocType: Program Course,Program Course,Curso do Programa
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +99,Freight and Forwarding Charges,Custos de Transporte e Envio
DocType: Homepage,Company Tagline for website homepage,O Slogan da Empresa para página inicial do website
DocType: Item Group,Item Group Name,Nome do Grupo do Item
apps/erpnext/erpnext/hr/report/employee_leave_balance/employee_leave_balance.py +27,Taken,Tomado
DocType: Student,Date of Leaving,Data de saída
DocType: Pricing Rule,For Price List,Para a Lista de Preços
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +27,Executive Search,Recrutamento de Executivos
apps/erpnext/erpnext/utilities/activation.py +63,Create Leads,Criar Leads
DocType: Maintenance Schedule,Schedules,Horários
DocType: Purchase Invoice Item,Net Amount,Valor Líquido
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +143,{0} {1} has not been submitted so the action cannot be completed,{0} {1} não foi enviado para que a ação não possa ser concluída
DocType: Purchase Order Item Supplied,BOM Detail No,Nº de Dados da LDM
DocType: Landed Cost Voucher,Additional Charges,Despesas adicionais
DocType: Purchase Invoice,Additional Discount Amount (Company Currency),Quantia de Desconto Adicional (Moeda da Empresa)
DocType: Supplier Scorecard,Supplier Scorecard,Scorecard Fornecedor
apps/erpnext/erpnext/accounts/doctype/account/account.js +21,Please create new account from Chart of Accounts.,"Por favor, crie uma nova conta a partir do Plano de Contas."
,Support Hour Distribution,Distribuição de horas de suporte
DocType: Maintenance Visit,Maintenance Visit,Visita de Manutenção
DocType: Student,Leaving Certificate Number,Deixando Número do Certificado
DocType: Sales Invoice Item,Available Batch Qty at Warehouse,Qtd de Lote Disponível no Armazém
apps/erpnext/erpnext/accounts/doctype/cheque_print_template/cheque_print_template.js +9,Update Print Format,Atualização do Formato de Impressão
DocType: Landed Cost Voucher,Landed Cost Help,Ajuda do Custo de Entrega
DocType: Purchase Invoice,Select Shipping Address,Escolha um Endereço de Envio
DocType: Leave Block List,Block Holidays on important days.,Bloquear Férias em dias importantes.
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.js +71,Accounts Receivable Summary,Resumo das Contas a Receber
DocType: Employee Loan,Monthly Repayment Amount,Mensal montante de reembolso
apps/erpnext/erpnext/hr/doctype/employee/employee.py +191,Please set User ID field in an Employee record to set Employee Role,"Por favor, defina o campo da ID de Utilizador no registo de Funcionário para definir a Função de Funcionário"
DocType: UOM,UOM Name,Nome da UNID
DocType: GST HSN Code,HSN Code,Código HSN
